extract_date,id,title,street_name,general_address,apartment_type,stock,total_area,used_area,rooms,bedrooms,bathrooms,cold_rent,total_rent,condition
yesterday,111787175,"*Wohntraum direkt an der Spree, Balkon, EBK, 5.OG*",Rungestraße ,"10179 Berlin, Mitte (Mitte)",Etagenwohnung,5,"80,75 m²",,3,2,1,1.292 €,1.491 €,Erstbezug
yesterday,111785881,Pappelallee! Lichtdurchflutetes Singleapartement - EBK - Balkon - ca. 40 m² - 649€ warm,Gethsemane Straße ,"10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,4,"40,71 m²",,1,,,551 €,649 €,Modernisiert
yesterday,111785625,*Steglitz*Dachgeschoss*3 Zimmer*Terrasse*,Schildhornstr. ,"12163 Berlin, Steglitz (Steglitz)",Dachgeschoss,,"126,7 m²",,3,,1,"1.520,40 €","1.837,15 €",Gepflegt
yesterday,111785129,Traumhafte 2-Zi-Wohnung inklusive Möblierung in Top-Lage!,Dörpfeldstr. ,"12489 Berlin, Adlershof (Treptow)",Etagenwohnung,2 von 3,51 m²,,2,,,625 €,685 € (zzgl. Heizkosten),
yesterday,111785048,Phantastische 1-Zi-Dachgeschosswohnung inklusive Möblierung!,Dörpfeldstr. ,"12489 Berlin, Adlershof (Treptow)",Etagenwohnung,3 von 3,50 m²,,1,,,560 €,660 € (zzgl. Heizkosten),
yesterday,111784860,Nachmieter gesucht für 62 qm 2-Zimmer-Wohnung in Köpenick ab Februar 2018,,12559 Berlin Köepenick,Erdgeschosswohnung,,"61,9 m²",,2,,1,681 €,"835,75 €",
yesterday,111784473,2 zim app.t am chamisso plz.kreuzberg,,10965 Berlin,,,50 m²,,2,,,800 €,800 € (zzgl. Nebenkosten & Heizkosten),
yesterday,111784310,Erstbezug nach der kompletten Sanierung! Top Lage!,Fürstenplatz ,"14052 Berlin, Charlottenburg (Charlottenburg)",Terrassenwohnung,0 von 5,132 m²,,3,2,2,1.990 €,2.380 €,Erstbezug nach Sanierung
yesterday,111783128,DG-Maisonettewohnung im historischen Haus  Ottilie-von-Hansemann  mitten im Herzen Berlins,OttoSuhrAllee /,"10585 Berlin, Charlottenburg (Charlottenburg)",Maisonette,5 von 5,"86,2 m²",,3,2,1,"1.379,20 €","1.747,90 €",Saniert
yesterday,111782792,Erstbezug - In Bestlage von Berlin Mitte,Beuthstraße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,3 von 7,"58,2 m²","58,2 m²",2,1,1,990 €,1.165 €,Erstbezug
yesterday,111782586,Erstbezug! 1 Zimmer Wohnung mit EBK und Fahrstuhl,Mühlenstraße ,"13187 Berlin, Pankow (Pankow)",Etagenwohnung,2 von 4,55 m²,,1,1,1,599 €,724 €,Erstbezug nach Sanierung
yesterday,111781006,Sanierter Altbau - Szenelage - Prenzlberg,Wörther Straße A,"10435 Berlin-Prenzlauer Berg, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,1 von 5,"73,04 m²","73,04 m²",2,1,1,950 €,1.143 €,Saniert
yesterday,111780901,"Schöne, geräumige und modernisierte EinZimmer-Wohnung in Berlin, Neukölln",Harzer Straße ,"12059 Berlin, Neukölln (Neukölln)",,2 von 4,41 m²,,1,,0,490 €,600 €,
yesterday,111780756,"MODERNES TOWNHOUSE MIT GARTEN - BEGEHRTE LAGE, ZENTRAL & RUHIG - ERSTBEZUG",,10115 Berlin,Maisonette,,191 m²,"74,5 m²",5,4,2,3.290 €,3.690 €,Erstbezug
yesterday,111780600,Single-Einzimmerwohnung für Berlin-Pendler voll möbliert und renoviert!,Grauwackerweg ,"12349 Berlin, Buckow (Neukölln)",,,33 m²,,1,,,535 €,535 € (zzgl. Nebenkosten & Heizkosten),
yesterday,111780052,MEINE NEUE WOHNUNG,Pfannschmidtstraße ,"13125 Berlin, Karow (Weißensee)",Etagenwohnung,3 von 4,76 m²,,3,2,1,"534,28 €","748,75 €",Gepflegt
yesterday,111779274,Lichtdurchflutetes Penthouse zum Träumen mit 1A-Ausstattung & großer Dachterrasse... MITTEN IM KIEZ!,SimonDachStr. ,"10245 Berlin, Friedrichshain (Friedrichshain)",Dachgeschoss,5 von 5,170 m²,,4,3,2,2.460 €,2.770 €,Vollständig renoviert
yesterday,111778012,++ PENTHOUSE AM HALENSEE ++ JUGENDSTILVILLA + GARTEN + 2 BÄDER + EBK + UNKOMPLIZIERTER PRIVATBESITZ,WALLOTSTR. ,"14193 BERLIN, Grunewald (Wilmersdorf)",Dachgeschoss,2 von 2,190 m²,,5,3,2,2.615 €,2.995 €,Saniert
yesterday,111777066,REPRÄSENTATIV MIT SPREEBLICK,,10245 Berlin-Friedrichshain,Dachgeschoss,11,91 m²,,2,,,1.650 €,1.650 €,
yesterday,111768726,"Stilvolle, geräumige ,sonnige 2-Zimmer-Wohnung in Tiergarten, Berlin",Sickingenstraße A,"10553 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,3 von 5,78 m²,,2,,1,936 €,1.037 € (zzgl. Heizkosten),Neuwertig
yesterday,111765523,"Schöne, geräumige 1.5 Zimmer Wohnung in Berlin, Marienfelde (Tempelhof)",,12277 Berlin,Etagenwohnung,1 von 1,53 m²,,"1,5",,1,530 €,680 €,Erstbezug nach Sanierung
yesterday,111762791,Erstbezug nach Sanierung: 1-Zimmer-Wohnung mit EBK und Balkon nahe Mauerpark/Prenzelberg,,13355 Berlin,Sonstige,1 von 1,35 m²,,1,,1,450 €,550 €,Erstbezug nach Sanierung
yesterday,111762790,2 zim app.t am bergmann str.kreuzberg,,10965 Berlin,,,52 m²,,2,,,900 €,900 € (zzgl. Nebenkosten & Heizkosten),
yesterday,111762479,"Schöne, geräumige zwei Zimmer Wohnung in Berlin, Hohenschönhausen",Plauener Str. ,"13055 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)",Etagenwohnung,4 von 5,"75,46 m²",,2,,1,748 €,945 €,
yesterday,111749546,Altbauwohnung am Kanal - umfassend modernisiert Top-Zustand!,Görlitzer Ufer ,"10999 Berlin, Kreuzberg (Kreuzberg)",Hochparterre,0 von 4,"66,22 m²",62 m²,2,2,1,775 €,875 € (zzgl. Heizkosten),Erstbezug nach Sanierung
yesterday,111749406,"Sanierte 2-Zimmer-Wohnung mit Balkon in Reinickendorf, Berlin",,13403 Berlin,,,,,,,,,,
yesterday,111749359,"Wohnung mit Garten 3,5 Zimmer Berlin, Müggelheim (Köpenick)",,12559 Berlin,,,,,,,,,,
yesterday,111747854,"TOP-Lage am Finkenpark, möblierte 2-Zimmerwohnung",,14195 Berlin-Dahlem,Etagenwohnung,,89 m²,,2,,1,2.500 €,2.500 € (zzgl. Nebenkosten),Erstbezug nach Sanierung
yesterday,111745939,Gutgeschnittene 3 Zimmer Wohnung nahe Alboinplatz!,Burchardstraße ,"12103 Berlin, Tempelhof (Tempelhof)",Etagenwohnung,2 von 4,"70,58 m²",,3,,,"670,51 €","832,84 €",Vollständig renoviert
yesterday,111744330,"Ökologisch gebaut, zwei Terrassen, 3 Zimmer, Neubau - ZU VERMIETEN!",Langhansstr.  b,"13086 Berlin, Weißensee (Weißensee)",Erdgeschosswohnung,,95 m²,,3,,1,1.350 €,1.600 €,
yesterday,111743542,volmöbilierte 2 zim app.t.kreuzberg,,10965 Berlin,,,50 m²,,2,,,950 €,950 € (zzgl. Nebenkosten & Heizkosten),
yesterday,111743476,"Neubau: ökologisch gebaut, ein Bad, ein Gäste-WC, zwei Balkone, 4 Zimmer, Neubau - Wie klingt das?",Langhansstr.  b,"13086 Berlin, Weißensee (Weißensee)",,,,,,,,,,
yesterday,111742588,"Stilvolle 2-Zimmer-Wohnung mit EBK in Lichtenberg, Berlin",FranzJacobStraße ,"10369 Berlin, Lichtenberg (Lichtenberg)",Sonstige,,50 m²,,2,,,600 €,750 €,
yesterday,111741002,+++ möblierte Altbauwohnung Nähe Ku´damm zur Untermiete +++,,10719 Berlin,,4 von 5,"68,87 m²","68,87 m²",2,1,1,760 €,920 €,Saniert
yesterday,111740277,voll möbliertes kleines 2 Zimmer Apartment im Pberg / furnished small 2 room apartment in Pberg,Storkower Str ,"10409 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Dachgeschoss,3 von 3,35 m²,35 m²,2,1,1,600 €,700 €,Gepflegt
yesterday,111739280,Erstbezug_Dachgeschoss mit Terrasse_Berlin Mitte,Kommandantenstrasse ,"10117 Berlin, Mitte (Mitte)",,,,,,,,,,
yesterday,111728822,Unser Dach in der Windscheidstr. sucht einen neuen Mieter,Windscheidstr ,"10627 Berlin, Charlottenburg (Charlottenburg)",Dachgeschoss,5 von 5,260 m²,,5,,2,3.120 €,3.600 €,Saniert
yesterday,111728184,"*SANIERTE* 2 Zimmer Dachgeschoss in TIERGARTEN am S+U Westhafen (S-Ring, U9)",Putlitzstr. ,"10551 Berlin, Tiergarten (Tiergarten)",Dachgeschoss,5 von 5,"122,58 m²",,2,1,1,1.103 €,1.318 € (zzgl. Heizkosten),Neuwertig
yesterday,111727609,Hier is meen zu Hause....Berlin Köpenick!,Karlstrasse ,"12555 Berlin, Köpenick (Köpenick)",Etagenwohnung,1 von 4,"67,45 m²",,2,1,1,645 €,825 €,Gepflegt
yesterday,111726175,"Erstbezug: sonnige 3-Zimmer-Wohnung mit EBK und Balkon in Biesdorf, Berlin",Weissenhöher Str. ,"12683 Berlin, Biesdorf (Marzahn)",Etagenwohnung,3 von 4,69 m²,,3,,1,"793,50 €","962,50 €",Erstbezug
yesterday,111724195,"Direkt an der Oberbaumbrücke! Dachgeschoss im sanierten Altbau! 2 Zimmer, Terrasse (VH DG links)",Warschauer Straße ,"10243 Berlin, Friedrichshain (Friedrichshain)",Dachgeschoss,5 von 5,"63,22 m²","63,22 m²",2,1,1,"1.074,74 €","1.277,04 €",Saniert
yesterday,111723430,Ein Wohntraum mit eigenem Garten direkt am Fischtalpark!,,14169 Berlin,Maisonette,,198 m²,,5,,3,2.850 €,3.450 €,Neuwertig
yesterday,111723071,Koffer gepackt und eingezogen!,Teupitzer Straße ,"12627 Berlin, Hellersdorf (Hellersdorf)",Etagenwohnung,2,"68,21 m²",,3,,,"522,48 €","683,63 €",Erstbezug nach Sanierung
yesterday,111723069,Das Beste zum Schluss des Jahres!,Zossener Str. ,"12629 Berlin, Hellersdorf (Hellersdorf)",Etagenwohnung,2,"70,44 m²",,3,,,"542,39 €","733,95 €",Erstbezug nach Sanierung
yesterday,111723068,Wir sanieren für Sie!,Alte Hellersdorfer Str. ,"12629 Berlin, Hellersdorf (Hellersdorf)",Etagenwohnung,6,"69,4 m²",,3,,,"517,29 €","708,22 €",Erstbezug nach Sanierung
yesterday,111722627,Dachgeschoss-Whg mit Balkon und Einbauküche nahe S-Bhf Baumschulenweg,Glanzstraße ,"12437 Berlin, Baumschulenweg (Treptow)",Dachgeschoss,5 von 5,57 m²,,2,1,1,780 €,900 €,Vollständig renoviert
yesterday,111722580,Erstbezug- superschöne 3-Zimmer DG-Wohnung mit Balkon und EBK in Berlin in sehr guter Lage,Greifenhagener Strasse ,"10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)",,,,,,,,,,
yesterday,111722364,"ANFRAGEN ÜBER DAS KONTAKTFELD +++ VERSUCH´S MAL MIT GEMÜTLICKEIT, MIT RUHE UND GEMÜTLICHKEIT...",Schöneweider Straße ,"12055 Berlin, Neukölln (Neukölln)",Etagenwohnung,3 von 4,"85,82 m²",,3,,1,"813,57 €","1.063,57 €",
yesterday,111721723,ANFRAGEN ÜBER DAS KONTAKTFELD +++ LIEBE AUF DEN ERSTEN BLICK? DAS GIBT ES HIER! +++,Rathenower Straße ,"10559 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,4 von 4,61 m²,,2,2,1,"633,02 €","823,02 €",
yesterday,111721288,Schöne Etagenwohnung mit Garten,ElisabethChristinenStraße ,"13156 Berlin, Niederschönhausen (Pankow)",,,,,,,,,,
yesterday,111721074,Erstbezug: Dachgeschosswohnung mit Balkon Dachterrasse,,10247 Berlin,Etagenwohnung,5 von 5,102 m²,,3,2,1,1.326 €,1.531 € (zzgl. Heizkosten),Erstbezug
yesterday,111721018,Erstbezug: Tolle Dachgeschosswohnung mit Dachterrasse,,10247 Berlin,Etagenwohnung,5 von 5,94 m²,,2,1,1,1.222 €,1.412 € (zzgl. Heizkosten),Erstbezug
yesterday,111720421, Suitehouse  NE 15 mit ca. 82 m²  Repräsentanz mit 2 Zimmern u. Terrasse,Schlüterstr. ,"10629 Berlin, Charlottenburg (Charlottenburg)",Dachgeschoss,,82 m²,,2,,,2.200 €,"2.486,44 €",
yesterday,111720353,*** frisch sanierte 2 Zimmerwohnung *** mit Loggia ***,Boberstr. ,"12051 Berlin, Neukölln (Neukölln)",,1,"58,31 m²",,2,,,799 €,946 €,Modernisiert
yesterday,111720117,Schöne 2 Zimmerwohnung an der Wilmersdorfer Straße,Kantstraße ,"10627 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,4 von 4,53 m²,53 m²,2,1,1,679 €,768 €,Vollständig renoviert
yesterday,111718606,Schöne 4 Zimmer Wohnung in bester Lage,,12099 Berlin,,,,,,,,,,
yesterday,111718427,Neubau: Einzigartig geschnittene Dachterrassenwohnung,OttoFrankeStr. ,"12489 Berlin, Adlershof (Treptow)",Dachgeschoss,4 von 4,"61,15 m²",,2,,,"709,34 €","831,65 €",Gepflegt
yesterday,111717091,Sanierte 2-Zimmer-Wohnung in Pankow.Besichtigungstermin am 07.12.2017 um 18:00 Uhr,Binzstraße ,"13189 Berlin, Pankow (Pankow)",,2 von 5,"72,73 m²","72,73 m²",2,1,1,619 €,714 € (zzgl. Heizkosten),Vollständig renoviert
yesterday,111715706,+++-Zimmerwohnung-Erstbezug nach Modernisierung+++,Niemetzstr. ,"12055 Berlin, Neukölln (Neukölln)",,1,"50,49 m²",,1,,,650 €,786 €,
yesterday,111715583,Wohnung am Schloss Charlottenburg für Senioren ab 50 !,Mollwitzstr. ,"14059 Berlin, Charlottenburg (Charlottenburg)",Erdgeschosswohnung,0,"41,62 m²",,1,,,"384,15 €","544,09 €",
yesterday,111715447,Schöne sanierte 2-Zimmerwhg. in Spandau,Lynarstr. ,"13585 Berlin, Spandau (Spandau)",Etagenwohnung,2 von 4,"62,65 m²","62,65 m²",2,1,1,550 €,670 € (zzgl. Heizkosten),
yesterday,111715444,"BESICHTIGUNG Montag 11.12.2017 um 16.00 Uhr!!! 3,5 Zimmer Steglitz, Balkon, Stuck, Parkett!",Albrechtstr. ,"12167 Berlin, Steglitz (Steglitz)",Etagenwohnung,3 von 4,97 m²,97 m²,"3,5",,,1.050 €,1.270 €,Erstbezug nach Sanierung
yesterday,111715238,"Neu! Erstbezug! Hochwertige und exclusive Ausstattung! Balkon, Parkett, exkl. Küche, Dusche, Aufzug",Eiswerder Straße B,"13585 Berlin, Spandau (Spandau)",Loft,2 von 3,67 m²,71 m²,2,1,1,920 €,1.120 €,Erstbezug nach Sanierung
yesterday,111715043,Schöner Wohnen in Charlottenburg - Wohnung wartet auf Ihren Bezug!,,10707 Berlin,Etagenwohnung,0,90 m²,,4,3,1,1.080 €,1.430 €,Gepflegt
yesterday,111715026,"Neu! Erstbezug! Hochwertige und exclusive Ausstattung! Terrasse, Parkett, Dusche...",Eiswerder Straße J,"13585 Berlin, Spandau (Spandau)",Erdgeschosswohnung,0 von 3,59 m²,62 m²,2,1,1,650 €,825 €,Erstbezug nach Sanierung
yesterday,111714954,Komplett renovierte Wohnung im Hochparterre mit Altbaucharme,Konstanzer Str. ,"10707 Berlin, Wilmersdorf (Wilmersdorf)",Hochparterre,0,"74,03 m²",,2,2,1,1.036 €,1.181 €,Erstbezug nach Sanierung
yesterday,111714093,Erstbezug superschöne 4-Zimmer Dachgeschoss-Loftwohnung mit Balkon in Berlin,Greifenhagener Strasse ,"10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Loft,5 von 5,"104,84 m²","104,84 m²",4,1,2,1.590 €,1.960 €,
yesterday,111713877,helle 3 Zimmer Neubauwohnung mit Balkon nahe Spreebogen in Tiergarten,Levetzowstr. a,"10555 Berlin, Tiergarten (Tiergarten)",,,,,,,,,,
yesterday,111712828,Erstbezug: Ruhig gelegene Dachgeschosswohnung mit Westterrasse,,10247 Berlin,Etagenwohnung,5 von 5,"96,19 m²",,2,1,2,1.200 €,1.495 €,Erstbezug
yesterday,111712653,"Renovierte 2-Zi. Wohnung in Berlin, Prenzlauer Berg",Kuglerstrasse ,"10439 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Sonstige,4 von 5,66 m²,66 m²,2,1,1,790 €,900 € (zzgl. Heizkosten),Gepflegt
yesterday,111712364,Renovierte Wohnung im Hochparterre mit Altbaucharme,Konstanzer Str. ,"10707 Berlin, Wilmersdorf (Wilmersdorf)",Hochparterre,0,"67,86 m²",,1,1,1,950 €,1.078 €,
yesterday,111711915,Schöne 2-Zimmer-Wohnung mit Wintergarten,Leonorenstraße ,"12247 Berlin, Lankwitz (Steglitz)",,3,"63,65 m²",,2,,,553 €,742 €,Gepflegt
yesterday,111711413,"1 Zi. DG, Gartenhaus, hell, Weitblick, mitten im Kietz, Fahrradstellplatz",Herrfurthstraße ,"12049 Berlin, Neukölln (Neukölln)",,,39 m²,,1,,,610 €,610 € (zzgl. Nebenkosten & Heizkosten),
yesterday,111711358,Erstbezug: Tolle Dachgeschosswohnung mit Dachterrasse,,10247 Berlin,Dachgeschoss,5 von 5,94 m²,,2,1,1,1.222 €,1.412 € (zzgl. Heizkosten),Erstbezug
yesterday,111711273,Erstbezug: Dachgeschosswohnung mit Balkon Dachterrasse,,10247 Berlin,Dachgeschoss,5 von 5,102 m²,,3,2,1,1.326 €,1.531 € (zzgl. Heizkosten),Erstbezug
yesterday,111710979,Erstbezug: Ruhig gelegene Dachgeschosswohnung mit Westterrasse,,10247 Berlin,Dachgeschoss,5 von 5,"96,19 m²",,2,1,2,1.200 €,1.495 €,Erstbezug
yesterday,111710477,"Schöne, helle 4-Zimmer-Wohnung in familienfreundlicher Umgebung",,13629 Berlin,Etagenwohnung,3 von 3,95 m²,,"3,5",,1,950 €,1.188 €,
yesterday,111703103,Einzigartig individuell! Erstbezug nach Sanierung!,Richardstr. ,"12043 Berlin, Neukölln (Neukölln)",Erdgeschosswohnung,0,"41,32 m²",,1,,,579 €,687 €,Erstbezug nach Sanierung
yesterday,111698864,Erstbezug nach Sanierung Familienwohnung oder WG-Wohnung in Moabit,Wittstocker Straße ,"10553 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,1 von 4,"65,67 m²",,2,2,1,886 €,1.034 €,Erstbezug nach Sanierung
yesterday,111697722,Erstbezug nach Sanierung,Waldstr. ,"13403 Berlin, Reinickendorf (Reinickendorf)",,,,,,,,,,
yesterday,111697355,Moderne 2- Zimmer- Wohnung in Köpenick!,Hämmerlingstr. ,"12555 Berlin, Köpenick (Köpenick)",Etagenwohnung,2 von 5,"49,57 m²",,2,1,1,549 €,669 €,Neuwertig
yesterday,111696250,"Schöne, sanierte 3-Zimmer Dachgeschosswohnung mit Weitblick in absoluter Top Lage!",Benekendorffstr. ,"13469 Berlin, Lübars (Reinickendorf)",Dachgeschoss,2 von 2,89 m²,3 m²,3,1,1,1.068 €,1.335 €,Saniert
yesterday,111695785,Parkettperle mit Balkon!,Dörpfeldstraße .,"12489 Berlin, Adlershof (Treptow)",Etagenwohnung,2 von 3,103 m²,,3,,,998 €,1.268 €,Gepflegt
yesterday,111695779,"Hochwertig sanierte, großzügig geschnittene 1 Zimmer Wohnung mit einer großen Küche im Stuckaltbau",Kirchstr. ,"10557 Berlin, Tiergarten (Tiergarten)",,2 von 4,50 m²,50 m²,1,1,1,795 €,850 € (zzgl. Heizkosten),Saniert
yesterday,111695074,Erstbezug nach Sanierung - Super Ausblick inklusive!,Poelchaustr. ,"12681 Berlin, Marzahn (Marzahn)",Etagenwohnung,13,"47,46 m²",,2,,,"434,69 €","594,65 €",Erstbezug nach Sanierung
yesterday,111694834,Schöne Wohnung - nahe Wulheide,,12459 Berlin,Etagenwohnung,1 von 3,"60,92 m²",,2,1,1,"609,20 €","749,20 €",Gepflegt
yesterday,111694027,Liebhaber Altbauwohnung im schönen Wilmersdorf - direkt am Fasanenplatz mit eigenem Garten!,Fasanenstraße ,"10719 Berlin, Wilmersdorf (Wilmersdorf)",Erdgeschosswohnung,0 von 4,78 m²,78 m²,2,1,1,1.008 €,1.138 €,Saniert
yesterday,111693586,"Schöne drei Zimmer Wohnung in Berlin, Lichterfelde (Steglitz)",Königsberger Str. ,"12207 Berlin 12207, Lichterfelde (Steglitz)",Maisonette,1 von 2,"80,4 m²",,3,,2,"723,60 €","948,60 €",Neuwertig
yesterday,111693326,Sehr schöne Altbauwohnung in ruhiger und dennoch zentraler Lage,AltReinickendorf ,"13407 Berlin, Reinickendorf (Reinickendorf)",Etagenwohnung,1 von 3,"110,63 m²",,3,,2,999 €,1.257 €,
yesterday,111692375,Hier entsteht Ihr neues Zuhause..,Westerwaldstr. ,"13589 Berlin, Spandau (Spandau)",Etagenwohnung,3,"66,65 m²",,2,,,"453,22 €","679,96 €",Vollständig renoviert
yesterday,111692351,WBS erforderlich!!! Für die ganze Familie - große Wohnung in bester Lage!,Seydlitzstr. ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,1,"90,89 m²",,3,,,"616,89 €","942,69 €",Gepflegt
yesterday,111692304,***NEAR TO PPRENZLAUER BERG***REFURNISHED 4 ROOM APARTMENT,Lindenallee ,"13088 Berlin, Weißensee (Weißensee)",,1 von 4,180 m²,,4,2,2,1.440 €,1.640 € (zzgl. Heizkosten),Modernisiert
yesterday,111692302,"Großzügige 3,5 Zi Wohnung, voll möbliert, in Berlin Mitte",Linienstraße ,"10178 Berlin, Mitte (Mitte)",Etagenwohnung,3,"101,02 m²",,4,2,2,1.580 €,1.980 €,Saniert
yesterday,111692277,Bezugsfertiges Dachgeschoss mit Sonnen-Terrasse nahe Lauenburger Platz,LotharBucherStraße ,"12157 Berlin, Steglitz (Steglitz)",Dachgeschoss,4 von 4,67 m²,,2,1,1,839 €,999 €,Vollständig renoviert
yesterday,111692203,"ruhiger Altbau mit moderner Einbauküche, Gäste WC, WG geeignet !",,13581 Berlin,Etagenwohnung,3 von 3,84 m²,84 m²,3,3,1,"656,04 €","756,04 € (zzgl. Heizkosten)",Gepflegt
yesterday,111691579,++ Möblierte Wohnung in Kreuzberg - Pauschalmiete inkl. Nebenkosten ++,,10963 Berlin,,3 von 4,70 m²,5 m²,2,1,1,1.400 €,1.400 €,Saniert
yesterday,111691440,"Refurbished 1,5-room flat with a fitted kitchen in Reinickendorf",Grußdorfstraße ,"13507 Berlin, Tegel (Reinickendorf)",Etagenwohnung,,"53,3 m²",,"1,5",,,632 €,795 €,Saniert
yesterday,111691385,Exklusive 2-Zimmer Wohnung komplett möbliert/fully furnished,,10115 Berlin,Etagenwohnung,1 von 1,"48,97 m²","48,97 m²",2,1,1,"1.224,25 €","1.371,16 €",Saniert
yesterday,111691367,"Sonnige 5,5 Zimmer Wohnung in Zehlendorf",Gertraudstraße ,"14165 Berlin, Zehlendorf (Zehlendorf)",Etagenwohnung,3 von 3,123 m²,,"5,5",,1,1.498 €,1.748 €,Neuwertig
yesterday,111691294,Frisch sanierte geräumige zwei Zimmer Wohnung mit großer Küche in Französisch Buchholz (Pankow),Hauptstraße ,"13127 Berlin, Französisch Buchholz (Pankow)",Dachgeschoss,2 von 2,"67,42 m²",,2,,1,"741,62 €","891,62 €",Erstbezug nach Sanierung
yesterday,111691177,!!! Vollmöbliertes Traumapartment an der Spree !!!,Fließstraße ,"12459 Berlin, Niederschöneweide (Treptow)",,,,,,,,,,
yesterday,111691120,Exklusive 2-Zimmer Wohnung komplett möbliert/fully furnished,,10115 Berlin,Etagenwohnung,1 von 1,"49,19 m²","49,19 m²",2,1,1,"1.229,75 €","1.337,32 €",Saniert
yesterday,111690923,"Ruhig, grün und sonnig im EG mit Parkett und Terrasse nahe Buschkrugpark",Riesestraße ,"12347 Berlin, Britz (Neukölln)",Etagenwohnung,0,"99,65 m²",,3,2,1,1.250 €,1.614 €,Gepflegt
yesterday,111690146,*6 ZIMMERWOHNUNG - GROSSZÜGIG - SANIERT*,Burgemeisterstr. ,"12103 Berlin - Tempelhof, Tempelhof (Tempelhof)",Etagenwohnung,1 von 2,210 m²,,6,5,2,1.349 €,1.999 €,Neuwertig
yesterday,111689180,Zwei-Zimmer-Wohnung im Bergmannkiez !!!,Gürtelstrasse ,"10247 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,2 von 6,"64,26 m²",,2,1,1,849 €,"1.009,65 €",Erstbezug
yesterday,111689088,"Schöne drei Zimmer Wohnung in Berlin, Mitte",Fürstenberger Str ,"10435 Berlin, Mitte (Mitte)",Sonstige,4 von 5,87 m²,,3,,,957 €,957 €,Gepflegt
yesterday,111688807,*3-Zimmer*modernisierter Altbau*2 Balkone*Friedrichshain*,Marchlewskistr. ,"10243 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,2 von 6,"119,78 m²",,3,,1,1.400 €,1.600 €,Modernisiert
yesterday,111688440,3 Zimmer Wohnung im Wedding,Utrechter Straße ,"13347 Berlin, Wedding (Wedding)",,1,"74,77 m²","74,77 m²",3,,,750 €,870 € (zzgl. Heizkosten),
yesterday,111687254,Loft / Atelier Wohnung nahe Bethanienviertel und Görlitzer Bahnhof,Muskauer Straße ,"10997 Berlin, Kreuzberg (Kreuzberg)",,,,,,,,,,
yesterday,111686820,Am schönsten ist es hier - bei uns zu Hause - Wohngebiet  Weiße Taube ,Plauener Str. ,"13055 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)",Etagenwohnung,2 von 6,"75,47 m²",,2,1,1,"747,15 €","942,15 €",Gepflegt
yesterday,111686512,Traum-Loft in Mitte,Rückerstrasse ,"10119 Berlin, Mitte (Mitte)",,,,,,,,,,
